id,movie_id,actor_id
42510,a_s9327,58331
42511,a_s9328,28072
42512,a_s9328,19894
42513,a_s9328,48101
42514,a_s9328,13340
42515,a_s9329,23469
42516,a_s9329,45058
42517,a_s9330,30751
42518,a_s9330,12032
42519,a_s9330,29460
42520,a_s9330,51642
42521,a_s9331,49218
42522,a_s9331,44727
42523,a_s9331,28108
42524,a_s9332,38723
42525,a_s9332,39118
42526,a_s9332,51965
42527,a_s9333,8183
42528,a_s9333,37620
42529,a_s9333,14398
42530,a_s9333,7250
42531,a_s9333,54839
42532,a_s9333,28545
42533,a_s9333,730
42534,a_s9333,4981
42535,a_s9333,25385
42536,a_s9333,51666
42537,a_s9333,11154
42538,a_s9333,27807
42539,a_s9333,26563
42540,a_s9333,38441
42541,a_s9333,58131
42542,a_s9333,57416
42543,a_s9334,14081
42544,a_s9334,38113
42545,a_s9335,11592
42546,a_s9335,25339
42547,a_s9335,43944
42548,a_s9335,14646
42549,a_s9335,56337
42550,a_s9335,3962
42551,a_s9336,49780
42552,a_s9337,45414
42553,a_s9337,5739
42554,a_s9338,59219
42555,a_s9338,52949
42556,a_s9338,17396
42557,a_s9338,1224
42558,a_s9338,52948
42559,a_s9338,35659
42560,a_s9338,56430
42561,a_s9339,43324
42562,a_s9339,37872
42563,a_s9339,12921
42564,a_s9339,54704
42565,a_s9340,58990
42566,a_s9340,56374
42567,a_s9340,44304
42568,a_s9340,30106
42569,a_s9340,56498
42570,a_s9340,53557
42571,a_s9340,43557
42572,a_s9340,10604
42573,a_s9340,34551
42574,a_s9341,40766
42575,a_s9341,46477
42576,a_s9341,37153
42577,a_s9341,39038
42578,a_s9342,62427
42579,a_s9342,1156
42580,a_s9342,40334
42581,a_s9342,17421
42582,a_s9342,39458
42583,a_s9342,62489
42584,a_s9343,14138
42585,a_s9343,19686
42586,a_s9343,5813
42587,a_s9343,60556
42588,a_s9343,28531
42589,a_s9344,52768
42590,a_s9344,16297
42591,a_s9344,1593
42592,a_s9345,15079
42593,a_s9345,46155
42594,a_s9345,57892
42595,a_s9345,16448
42596,a_s9345,7572
42597,a_s9345,47693
42598,a_s9345,7606
42599,a_s9346,17703
42600,a_s9346,37264
42601,a_s9346,44056
42602,a_s9346,5106
42603,a_s9346,30306
42604,a_s9347,27159
42605,a_s9347,57911
42606,a_s9347,52207
42607,a_s9347,40453
42608,a_s9347,16740
42609,a_s9347,13531
42610,a_s9348,36063
42611,a_s9348,18214
42612,a_s9348,48987
42613,a_s9349,60917
42614,a_s9349,57655
42615,a_s9349,45806
42616,a_s9349,21741
42617,a_s9350,50872
42618,a_s9350,55707
42619,a_s9350,34805
42620,a_s9351,34806
42621,a_s9351,59199
42622,a_s9351,2683
42623,a_s9351,52048
42624,a_s9351,19526
42625,a_s9352,37303
42626,a_s9352,8853
42627,a_s9352,24172
42628,a_s9352,11270
42629,a_s9352,41134
42630,a_s9352,13545
42631,a_s9352,19985
42632,a_s9352,19388
42633,a_s9352,21707
42634,a_s9352,1579
42635,a_s9352,4847
42636,a_s9352,49705
42637,a_s9352,37592
42638,a_s9352,47734
42639,a_s9352,19712
42640,a_s9353,48421
42641,a_s9353,28212
42642,a_s9353,15784
42643,a_s9353,56441
42644,a_s9353,28146
42645,a_s9353,49020
42646,a_s9354,4169
42647,a_s9354,22848
42648,a_s9355,4525
42649,a_s9355,27826
42650,a_s9355,26048
42651,a_s9355,8046
42652,a_s9355,6473
42653,a_s9356,11396
42654,a_s9356,44389
42655,a_s9356,41213
42656,a_s9356,26607
42657,a_s9357,11115
42658,a_s9357,40443
42659,a_s9357,56420
42660,a_s9358,52201
42661,a_s9358,20358
42662,a_s9358,25177
42663,a_s9358,40095
42664,a_s9358,51042
42665,a_s9358,56620
42666,a_s9358,978
42667,a_s9358,28559
42668,a_s9359,45332
42669,a_s9359,40232
42670,a_s9359,15227
42671,a_s9359,33224
42672,a_s9359,14642
42673,a_s9359,37729
42674,a_s9359,25909
42675,a_s9360,11039
42676,a_s9360,49830
42677,a_s9360,19514
42678,a_s9360,9852
42679,a_s9360,23946
42680,a_s9360,58387
42681,a_s9360,31671
42682,a_s9361,32368
42683,a_s9361,60585
42684,a_s9361,23955
42685,a_s9364,50312
42686,a_s9364,32604
42687,a_s9364,37222
42688,a_s9364,24632
42689,a_s9365,26896
42690,a_s9365,41131
42691,a_s9365,36386
42692,a_s9366,35459
42693,a_s9366,18730
42694,a_s9366,41060
42695,a_s9366,647
42696,a_s9366,61877
42697,a_s9366,50299
42698,a_s9366,26191
42699,a_s9366,16769
42700,a_s9366,39906
42701,a_s9366,49501
42702,a_s9367,13756
42703,a_s9367,53383
42704,a_s9367,5261
42705,a_s9368,19421
42706,a_s9368,9257
42707,a_s9368,34175
42708,a_s9368,5739
42709,a_s9368,59362
42710,a_s9370,19421
42711,a_s9370,9257
42712,a_s9370,34175
42713,a_s9370,5739
42714,a_s9370,59362
42715,a_s9371,13889
42716,a_s9371,22128
42717,a_s9371,39825
42718,a_s9371,25909
42719,a_s9373,55629
42720,a_s9373,60877
42721,a_s9373,16433
42722,a_s9374,3556
42723,a_s9374,3451
42724,a_s9374,5245
42725,a_s9374,15401
42726,a_s9374,13491
42727,a_s9374,17584
42728,a_s9374,21970
42729,a_s9374,45694
42730,a_s9374,47287
42731,a_s9374,60733
42732,a_s9374,24972
42733,a_s9375,43444
42734,a_s9375,39703
42735,a_s9375,21281
42736,a_s9375,23208
42737,a_s9375,35023
42738,a_s9375,10329
42739,a_s9375,52129
42740,a_s9376,43444
42741,a_s9376,39703
42742,a_s9376,21281
42743,a_s9376,23208
42744,a_s9376,35023
42745,a_s9376,10329
42746,a_s9377,5832
42747,a_s9377,50090
42748,a_s9379,43552
42749,a_s9379,13917
42750,a_s9379,29525
42751,a_s9379,55966
42752,a_s9379,21326
42753,a_s9381,36996
42754,a_s9381,29135
42755,a_s9381,29511
42756,a_s9381,49586
42757,a_s9381,35603
42758,a_s9382,49539
42759,a_s9382,20141
42760,a_s9383,28241
42761,a_s9383,30017
42762,a_s9383,25489
42763,a_s9383,51113
42764,a_s9383,55810
42765,a_s9384,22646
42766,a_s9384,54691
42767,a_s9384,56673
42768,a_s9384,60435
42769,a_s9384,1928
42770,a_s9384,10333
42771,a_s9384,31533
42772,a_s9384,26168
42773,a_s9384,57515
42774,a_s9384,50085
42775,a_s9384,11835
42776,a_s9384,14348
42777,a_s9384,57823
42778,a_s9384,47969
42779,a_s9384,22223
42780,a_s9385,9791
42781,a_s9385,45081
42782,a_s9385,40777
42783,a_s9385,49596
42784,a_s9386,49013
42785,a_s9386,45925
42786,a_s9386,6361
42787,a_s9386,10872
42788,a_s9386,53934
42789,a_s9386,60867
42790,a_s9386,41982
42791,a_s9386,51975
42792,a_s9386,49778
42793,a_s9386,13428
42794,a_s9386,59801
42795,a_s9386,30386
42796,a_s9386,27784
42797,a_s9386,29211
42798,a_s9387,2042
42799,a_s9388,16287
42800,a_s9389,19108
42801,a_s9389,56100
42802,a_s9389,33225
42803,a_s9390,39859
42804,a_s9390,19237
42805,a_s9390,21914
42806,a_s9390,39847
42807,a_s9390,13916
42808,a_s9390,26968
42809,a_s9390,7601
42810,a_s9390,42480
42811,a_s9391,45086
42812,a_s9391,36605
42813,a_s9391,41513
42814,a_s9391,29381
42815,a_s9392,32096
42816,a_s9392,18696
42817,a_s9392,59113
42818,a_s9392,45381
42819,a_s9392,41277
42820,a_s9393,20270
42821,a_s9393,27596
42822,a_s9393,42385
42823,a_s9393,22049
42824,a_s9393,39728
42825,a_s9393,31823
42826,a_s9393,25048
42827,a_s9393,17572
42828,a_s9393,56404
42829,a_s9393,56072
42830,a_s9393,30535
42831,a_s9393,50934
42832,a_s9393,30571
42833,a_s9393,926
42834,a_s9393,8770
42835,a_s9394,5532
42836,a_s9394,28237
42837,a_s9394,2891
42838,a_s9394,12061
42839,a_s9395,58867
42840,a_s9395,58586
42841,a_s9395,61244
42842,a_s9395,15422
42843,a_s9395,55110
42844,a_s9395,10591
42845,a_s9395,54653
42846,a_s9396,4275
42847,a_s9396,22631
42848,a_s9396,21013
42849,a_s9397,28078
42850,a_s9397,2788
42851,a_s9397,31710
42852,a_s9397,42205
42853,a_s9397,14807
42854,a_s9397,50013
42855,a_s9397,2167
42856,a_s9397,57601
42857,a_s9397,12536
42858,a_s9397,47424
42859,a_s9397,6778
42860,a_s9397,54918
42861,a_s9397,16895
42862,a_s9397,21445
42863,a_s9397,34256
42864,a_s9397,5459
42865,a_s9398,39109
42866,a_s9398,51669
42867,a_s9398,42862
42868,a_s9398,42935
42869,a_s9398,25038
42870,a_s9399,32201
42871,a_s9399,56566
42872,a_s9399,3576
42873,a_s9399,49289
42874,a_s9399,36876
42875,a_s9399,42093
42876,a_s9399,27042
42877,a_s9399,3250
42878,a_s9399,26329
42879,a_s9399,3591
42880,a_s9399,45908
42881,a_s9399,11916
42882,a_s9399,11621
42883,a_s9399,50329
42884,a_s9399,27419
42885,a_s9399,13534
42886,a_s9399,49681
42887,a_s9399,57351
42888,a_s9399,30503
42889,a_s9399,54462
42890,a_s9399,44032
42891,a_s9399,12943
42892,a_s9399,58035
42893,a_s9399,25969
42894,a_s9400,12518
42895,a_s9400,43200
42896,a_s9400,4260
42897,a_s9401,35164
42898,a_s9401,8239
42899,a_s9401,18429
42900,a_s9404,10304
42901,a_s9404,16242
42902,a_s9404,24865
42903,a_s9404,50312
42904,a_s9404,57833
42905,a_s9404,27587
42906,a_s9405,57088
42907,a_s9405,35029
42908,a_s9405,10951
42909,a_s9405,8355
42910,a_s9405,1307
42911,a_s9405,25428
42912,a_s9405,3861
42913,a_s9405,11914
42914,a_s9405,3845
42915,a_s9405,14307
42916,a_s9405,58743
42917,a_s9406,1341
42918,a_s9406,48820
42919,a_s9407,23621
42920,a_s9407,5432
42921,a_s9407,7013
42922,a_s9407,7360
42923,a_s9407,22940
42924,a_s9407,10440
42925,a_s9407,58303
42926,a_s9407,39743
42927,a_s9407,2739
42928,a_s9407,50937
42929,a_s9407,12165
42930,a_s9408,48339
42931,a_s9408,33555
42932,a_s9408,46879
42933,a_s9408,49279
42934,a_s9408,14513
42935,a_s9408,5773
42936,a_s9410,7330
42937,a_s9410,18917
42938,a_s9410,30590
42939,a_s9410,25432
42940,a_s9410,44803
42941,a_s9410,4275
42942,a_s9410,18336
42943,a_s9410,62260
42944,a_s9410,43353
42945,a_s9410,45925
42946,a_s9411,25454
42947,a_s9411,35417
42948,a_s9411,54839
42949,a_s9411,39450
42950,a_s9412,3555
42951,a_s9412,30177
42952,a_s9412,49035
42953,a_s9412,56300
42954,a_s9412,58242
42955,a_s9413,29633
42956,a_s9413,51330
42957,a_s9413,54018
42958,a_s9414,39808
42959,a_s9414,6324
42960,a_s9414,9653
42961,a_s9415,58928
42962,a_s9415,59434
42963,a_s9415,32333
42964,a_s9415,55334
42965,a_s9415,52904
42966,a_s9416,2297
42967,a_s9416,5420
42968,a_s9416,42291
42969,a_s9417,56897
42970,a_s9417,29863
42971,a_s9417,17140
42972,a_s9417,50433
42973,a_s9417,61512
42974,a_s9418,35773
42975,a_s9418,34981
42976,a_s9418,37359
42977,a_s9418,33828
42978,a_s9418,55887
42979,a_s9418,14274
42980,a_s9418,51169
42981,a_s9418,20101
42982,a_s9420,27451
42983,a_s9420,185
42984,a_s9420,57283
42985,a_s9421,13982
42986,a_s9421,13647
42987,a_s9421,12974
42988,a_s9421,31346
42989,a_s9421,14393
42990,a_s9422,19016
42991,a_s9422,12217
42992,a_s9422,18782
42993,a_s9422,13429
42994,a_s9422,40115
42995,a_s9422,20470
42996,a_s9423,54716
42997,a_s9423,27685
42998,a_s9423,15027
42999,a_s9423,20891
43000,a_s9423,57081
43001,a_s9424,31168
43002,a_s9424,54445
43003,a_s9424,24507
43004,a_s9427,53958
43005,a_s9427,37952
43006,a_s9427,57159
43007,a_s9427,54660
43008,a_s9427,19921
43009,a_s9427,3530
43010,a_s9427,2411
43011,a_s9427,21023
43012,a_s9428,6174
43013,a_s9428,60334
43014,a_s9428,20416
43015,a_s9428,24234
43016,a_s9428,22086
43017,a_s9428,62118
43018,a_s9429,54868
43019,a_s9429,2577
43020,a_s9430,34563
43021,a_s9430,57208
43022,a_s9432,14239
43023,a_s9432,50167
43024,a_s9432,30883
43025,a_s9432,27686
43026,a_s9432,18146
43027,a_s9432,20741
43028,a_s9432,61997
43029,a_s9432,57590
43030,a_s9432,7758
43031,a_s9432,47445
43032,a_s9434,15544
43033,a_s9434,56864
43034,a_s9434,36468
43035,a_s9435,23188
43036,a_s9435,42499
43037,a_s9435,29865
43038,a_s9435,17411
43039,a_s9435,39368
43040,a_s9435,32233
43041,a_s9436,46367
43042,a_s9436,5558
43043,a_s9436,51063
43044,a_s9436,43150
43045,a_s9436,60006
43046,a_s9437,33137
43047,a_s9437,15148
43048,a_s9437,43391
43049,a_s9437,47644
43050,a_s9437,47649
43051,a_s9437,32276
43052,a_s9438,57376
43053,a_s9438,43094
43054,a_s9438,31200
43055,a_s9438,25499
43056,a_s9438,14373
43057,a_s9439,39195
43058,a_s9439,16741
43059,a_s9439,7820
43060,a_s9439,50027
43061,a_s9439,31555
43062,a_s9441,10294
43063,a_s9441,11419
43064,a_s9441,4363
43065,a_s9441,49627
43066,a_s9441,26889
43067,a_s9441,22359
43068,a_s9441,22866
43069,a_s9441,46269
43070,a_s9441,26699
43071,a_s9443,50132
43072,a_s9443,49673
43073,a_s9443,49195
43074,a_s9444,3468
43075,a_s9444,30375
43076,a_s9444,39807
43077,a_s9444,53307
43078,a_s9444,52608
43079,a_s9444,50798
43080,a_s9445,55488
43081,a_s9445,59057
43082,a_s9445,55374
43083,a_s9445,61636
43084,a_s9445,22513
43085,a_s9446,54591
43086,a_s9447,60066
43087,a_s9447,11902
43088,a_s9447,5446
43089,a_s9447,2494
43090,a_s9448,54869
43091,a_s9448,11389
43092,a_s9448,53921
43093,a_s9448,49708
43094,a_s9449,1590
43095,a_s9449,59473
43096,a_s9449,40490
43097,a_s9449,32983
43098,a_s9450,5350
43099,a_s9450,46402
43100,a_s9450,53543
43101,a_s9450,53461
43102,a_s9450,55580
43103,a_s9451,16892
43104,a_s9451,57133
43105,a_s9451,28582
43106,a_s9451,49097
43107,a_s9451,57952
43108,a_s9451,3746
43109,a_s9452,40410
43110,a_s9452,29917
43111,a_s9452,48075
43112,a_s9452,54649
43113,a_s9452,13276
43114,a_s9452,10445
43115,a_s9452,48673
43116,a_s9452,60659
43117,a_s9452,4247
43118,a_s9452,37708
43119,a_s9453,24845
43120,a_s9453,23357
43121,a_s9453,24959
43122,a_s9455,38024
43123,a_s9455,1670
43124,a_s9455,20553
43125,a_s9455,38299
43126,a_s9456,17555
43127,a_s9456,24076
43128,a_s9456,31140
43129,a_s9457,30019
43130,a_s9457,29502
43131,a_s9457,40149
43132,a_s9457,5396
43133,a_s9457,24071
43134,a_s9458,8576
43135,a_s9458,7741
43136,a_s9458,60682
43137,a_s9458,47991
43138,a_s9458,19016
43139,a_s9458,60801
43140,a_s9458,27639
43141,a_s9459,43469
43142,a_s9459,50203
43143,a_s9460,15400
43144,a_s9460,35258
43145,a_s9460,34769
43146,a_s9461,12231
43147,a_s9461,6549
43148,a_s9461,38301
43149,a_s9463,136
43150,a_s9464,136
43151,a_s9465,7205
43152,a_s9465,48976
43153,a_s9466,1573
43154,a_s9466,36548
43155,a_s9466,29714
43156,a_s9466,28138
43157,a_s9466,32940
43158,a_s9466,5453
43159,a_s9466,50132
43160,a_s9466,7877
43161,a_s9466,27483
43162,a_s9466,56598
43163,a_s9467,30117
43164,a_s9467,53908
43165,a_s9467,47640
43166,a_s9467,51094
43167,a_s9467,7901
43168,a_s9468,9197
43169,a_s9468,52222
43170,a_s9468,57135
43171,a_s9468,40241
43172,a_s9468,38660
43173,a_s9468,11114
43174,a_s9469,50288
43175,a_s9469,32308
43176,a_s9469,19074
43177,a_s9469,45890
43178,a_s9470,6789
43179,a_s9470,8333
43180,a_s9470,392
43181,a_s9470,17611
43182,a_s9470,50908
43183,a_s9470,7480
43184,a_s9470,12242
43185,a_s9470,17823
43186,a_s9470,5039
43187,a_s9471,60502
43188,a_s9471,27855
43189,a_s9471,48711
43190,a_s9471,40050
43191,a_s9471,39713
43192,a_s9471,50806
43193,a_s9471,38444
43194,a_s9471,53313
43195,a_s9471,15007
43196,a_s9471,19299
43197,a_s9471,60822
43198,a_s9471,45005
43199,a_s9471,39678
43200,a_s9471,45622
43201,a_s9471,25250
43202,a_s9471,2493
43203,a_s9471,10910
43204,a_s9471,4563
43205,a_s9471,2070
43206,a_s9471,10078
43207,a_s9471,40552
43208,a_s9471,10981
43209,a_s9472,48915
43210,a_s9473,41126
43211,a_s9473,18507
43212,a_s9473,12658
43213,a_s9473,55689
43214,a_s9474,31154
43215,a_s9474,58340
43216,a_s9474,7391
43217,a_s9475,13744
43218,a_s9475,5662
43219,a_s9475,12069
43220,a_s9476,31184
43221,a_s9476,3117
43222,a_s9476,24912
43223,a_s9476,694
43224,a_s9477,30879
43225,a_s9477,32535
43226,a_s9477,43304
43227,a_s9478,59962
43228,a_s9478,47469
43229,a_s9479,39622
43230,a_s9479,24751
43231,a_s9479,43016
43232,a_s9479,53865
43233,a_s9479,18533
43234,a_s9480,27447
43235,a_s9480,47817
43236,a_s9480,55620
43237,a_s9480,10181
43238,a_s9480,27398
43239,a_s9482,30213
43240,a_s9482,22475
43241,a_s9482,21412
43242,a_s9482,15953
43243,a_s9482,1081
43244,a_s9482,13894
43245,a_s9482,37906
43246,a_s9482,12407
43247,a_s9482,45905
43248,a_s9482,45082
43249,a_s9482,8245
43250,a_s9482,32846
43251,a_s9482,11855
43252,a_s9482,12739
43253,a_s9482,43316
43254,a_s9482,8279
43255,a_s9482,52074
43256,a_s9482,46093
43257,a_s9483,30672
43258,a_s9483,22071
43259,a_s9483,14760
43260,a_s9483,3104
43261,a_s9483,11544
43262,a_s9484,60348
43263,a_s9484,51851
43264,a_s9484,20201
43265,a_s9484,52119
43266,a_s9484,53679
43267,a_s9485,59962
43268,a_s9485,47469
43269,a_s9488,48041
43270,a_s9488,3902
43271,a_s9488,9561
43272,a_s9488,37346
43273,a_s9488,17012
43274,a_s9488,2086
43275,a_s9488,5370
43276,a_s9488,29706
43277,a_s9488,4596
43278,a_s9488,54982
43279,a_s9489,31514
43280,a_s9489,8474
43281,a_s9489,54314
43282,a_s9489,30600
43283,a_s9489,16023
43284,a_s9490,36588
43285,a_s9490,41445
43286,a_s9491,42710
43287,a_s9493,6549
43288,a_s9493,54476
43289,a_s9493,9293
43290,a_s9494,9722
43291,a_s9494,17465
43292,a_s9494,46079
43293,a_s9494,59390
43294,a_s9494,17164
43295,a_s9494,49829
43296,a_s9494,35485
43297,a_s9494,18522
43298,a_s9494,46028
43299,a_s9494,52240
43300,a_s9494,59085
43301,a_s9494,43405
43302,a_s9494,3456
43303,a_s9494,4696
43304,a_s9495,58148
43305,a_s9495,59812
43306,a_s9495,47756
43307,a_s9495,35004
43308,a_s9495,25624
43309,a_s9495,24822
43310,a_s9495,53537
43311,a_s9496,14642
43312,a_s9496,37777
43313,a_s9496,14869
43314,a_s9496,56220
43315,a_s9496,39658
43316,a_s9497,19075
43317,a_s9497,12198
43318,a_s9498,33231
43319,a_s9499,60011
43320,a_s9499,58331
43321,a_s9499,58861
43322,a_s9500,12304
43323,a_s9500,52925
43324,a_s9500,3663
43325,a_s9500,46913
43326,a_s9501,36171
43327,a_s9501,17624
43328,a_s9501,19150
43329,a_s9501,15729
43330,a_s9501,28413
43331,a_s9501,50258
43332,a_s9502,51138
43333,a_s9502,21865
43334,a_s9502,8420
43335,a_s9502,43341
43336,a_s9502,5838
43337,a_s9502,24001
43338,a_s9502,7994
43339,a_s9503,21156
43340,a_s9503,31676
43341,a_s9503,27179
43342,a_s9503,43587
43343,a_s9503,1299
43344,a_s9503,25574
43345,a_s9503,16672
43346,a_s9504,43222
43347,a_s9504,58861
43348,a_s9505,56471
43349,a_s9505,20503
43350,a_s9505,49553
43351,a_s9505,46550
43352,a_s9505,30931
43353,a_s9505,33265
43354,a_s9506,20148
43355,a_s9506,39109
43356,a_s9506,37829
43357,a_s9506,57204
43358,a_s9506,48464
43359,a_s9507,56471
43360,a_s9507,2510
43361,a_s9507,4337
43362,a_s9507,55405
43363,a_s9507,47029
43364,a_s9507,21181
43365,a_s9507,4477
43366,a_s9508,11035
43367,a_s9508,31327
43368,a_s9508,3535
43369,a_s9508,24809
43370,a_s9508,29752
43371,a_s9510,10526
43372,a_s9511,24616
43373,a_s9511,14223
43374,a_s9511,39723
43375,a_s9511,11310
43376,a_s9513,5380
43377,a_s9513,43159
43378,a_s9513,5853
43379,a_s9513,41809
43380,a_s9513,36118
43381,a_s9514,24325
43382,a_s9514,13969
43383,a_s9514,28542
43384,a_s9514,36852
43385,a_s9519,30702
43386,a_s9519,1275
43387,a_s9519,11615
43388,a_s9519,13512
43389,a_s9519,17408
43390,a_s9519,31645
43391,a_s9519,35669
43392,a_s9519,30043
43393,a_s9519,57530
43394,a_s9519,54088
43395,a_s9519,34271
43396,a_s9520,46033
43397,a_s9520,28419
43398,a_s9520,40234
43399,a_s9521,46034
43400,a_s9521,28420
43401,a_s9521,40235
43402,a_s9521,56818
43403,a_s9521,27362
43404,a_s9521,48645
43405,a_s9521,20781
43406,a_s9521,29219
43407,a_s9521,14795
43408,a_s9521,59824
43409,a_s9521,19975
43410,a_s9521,12003
43411,a_s9521,51008
43412,a_s9521,29372
43413,a_s9521,56787
43414,a_s9521,9846
43415,a_s9521,43207
43416,a_s9521,13423
43417,a_s9521,12007
43418,a_s9521,1477
43419,a_s9521,37712
43420,a_s9521,8518
43421,a_s9521,4552
43422,a_s9521,11321
43423,a_s9521,3577
43424,a_s9521,15448
43425,a_s9521,29392
43426,a_s9521,20212
43427,a_s9521,601
43428,a_s9521,39620
43429,a_s9521,46145
43430,a_s9521,22849
43431,a_s9522,46033
43432,a_s9522,54343
43433,a_s9522,48985
43434,a_s9523,46034
43435,a_s9523,54344
43436,a_s9523,48986
43437,a_s9523,14599
43438,a_s9523,29219
43439,a_s9523,39801
43440,a_s9523,27721
43441,a_s9523,14795
43442,a_s9523,48937
43443,a_s9523,51008
43444,a_s9523,12003
43445,a_s9523,20681
43446,a_s9523,13743
43447,a_s9523,52407
43448,a_s9523,37203
43449,a_s9523,58879
43450,a_s9523,28030
43451,a_s9523,11708
43452,a_s9523,44837
43453,a_s9523,43976
43454,a_s9523,25944
43455,a_s9523,15298
43456,a_s9523,27630
43457,a_s9523,44869
43458,a_s9523,27036
43459,a_s9523,29813
43460,a_s9523,22003
43461,a_s9523,9238
43462,a_s9523,38008
43463,a_s9523,32514
43464,a_s9523,12704
43465,a_s9523,43195
43466,a_s9523,14214
43467,a_s9523,45708
43468,a_s9524,55892
43469,a_s9524,6376
43470,a_s9524,12991
43471,a_s9524,32683
43472,a_s9524,28841
43473,a_s9524,54747
43474,a_s9525,13048
43475,a_s9525,11560
43476,a_s9525,6715
43477,a_s9525,13343
43478,a_s9525,24720
43479,a_s9525,29574
43480,a_s9525,45125
43481,a_s9526,6266
43482,a_s9526,8531
43483,a_s9526,42633
43484,a_s9526,26848
43485,a_s9526,18888
43486,a_s9526,30812
43487,a_s9527,4207
43488,a_s9527,10317
43489,a_s9527,42796
43490,a_s9528,37602
43491,a_s9528,43883
43492,a_s9528,51546
43493,a_s9528,18112
43494,a_s9528,15559
43495,a_s9528,47732
43496,a_s9530,57450
43497,a_s9530,45294
43498,a_s9530,15438
43499,a_s9530,14565
43500,a_s9530,44177
43501,a_s9530,2466
43502,a_s9530,60706
43503,a_s9530,57783
43504,a_s9530,51508
43505,a_s9531,34429
43506,a_s9531,7862
43507,a_s9531,52850
43508,a_s9531,26585
43509,a_s9532,21501
43510,a_s9532,25910
43511,a_s9533,13048
43512,a_s9533,43759
43513,a_s9533,38355
43514,a_s9534,13048
43515,a_s9534,43759
43516,a_s9534,38355
43517,a_s9534,20307
43518,a_s9534,26027
43519,a_s9534,29218
43520,a_s9535,20507
43521,a_s9535,54165
43522,a_s9535,50697
43523,a_s9535,7053
43524,a_s9535,32259
43525,a_s9536,49406
43526,a_s9536,26908
43527,a_s9536,38442
43528,a_s9536,47893
43529,a_s9537,51366
43530,a_s9537,46553
43531,a_s9537,36320
43532,a_s9537,41403
43533,a_s9537,51072
43534,a_s9537,15263
43535,a_s9537,51384
43536,a_s9537,49545
43537,a_s9537,7162
43538,a_s9537,48860
43539,a_s9537,51377
43540,a_s9537,45375
43541,a_s9537,52816
43542,a_s9537,47780
43543,a_s9539,58179
43544,a_s9539,46480
43545,a_s9539,12866
43546,a_s9540,11451
43547,a_s9540,62203
43548,a_s9540,15440
43549,a_s9540,30601
43550,a_s9540,1594
43551,a_s9541,31939
43552,a_s9541,60199
43553,a_s9541,38955
43554,a_s9541,9456
43555,a_s9541,12413
43556,a_s9541,57295
43557,a_s9541,37759
43558,a_s9541,1071
43559,a_s9542,4112
43560,a_s9542,5112
43561,a_s9542,34870
43562,a_s9542,16667
43563,a_s9543,56755
43564,a_s9543,5001
43565,a_s9543,18171
43566,a_s9543,31555
43567,a_s9543,17052
43568,a_s9544,26048
43569,a_s9544,45854
43570,a_s9544,56429
43571,a_s9544,49348
43572,a_s9545,21969
43573,a_s9545,50990
43574,a_s9545,4340
43575,a_s9547,45457
43576,a_s9548,11489
43577,a_s9548,8677
43578,a_s9548,54961
43579,a_s9548,24167
43580,a_s9548,26008
43581,a_s9548,49669
43582,a_s9548,22104
43583,a_s9548,58152
43584,a_s9548,7334
43585,a_s9549,46033
43586,a_s9549,52103
43587,a_s9550,46033
43588,a_s9550,52103
43589,a_s9550,23888
43590,a_s9550,18364
43591,a_s9550,27361
43592,a_s9550,29218
43593,a_s9550,48936
43594,a_s9550,56641
43595,a_s9550,20780
43596,a_s9550,1533
43597,a_s9550,14794
43598,a_s9550,51006
43599,a_s9550,39800
43600,a_s9550,52404
43601,a_s9551,37437
43602,a_s9551,25093
43603,a_s9551,14586
43604,a_s9551,45320
43605,a_s9551,35402
43606,a_s9551,8911
43607,a_s9551,37195
43608,a_s9551,18638
43609,a_s9551,8582
43610,a_s9551,34290
43611,a_s9552,17626
43612,a_s9552,57398
43613,a_s9552,24739
43614,a_s9552,21145
43615,a_s9553,12001
43616,a_s9553,21514
43617,a_s9553,46033
43618,a_s9554,46034
43619,a_s9554,21515
43620,a_s9554,57680
43621,a_s9554,49818
43622,a_s9554,48630
43623,a_s9554,29219
43624,a_s9554,27720
43625,a_s9554,39826
43626,a_s9554,60661
43627,a_s9554,31458
43628,a_s9554,17187
43629,a_s9554,39725
43630,a_s9554,33690
43631,a_s9554,12002
43632,a_s9554,51007
43633,a_s9554,36182
43634,a_s9554,6712
43635,a_s9554,46860
43636,a_s9554,23133
43637,a_s9554,53730
43638,a_s9554,37603
43639,a_s9554,14345
43640,a_s9554,43815
43641,a_s9554,27264
43642,a_s9554,39711
43643,a_s9554,13574
43644,a_s9554,59842
43645,a_s9554,55186
43646,a_s9554,36738
43647,a_s9554,58781
43648,a_s9554,45002
43649,a_s9554,35405
43650,a_s9554,12421
43651,a_s9554,55139
43652,a_s9554,7253
43653,a_s9554,24926
43654,a_s9554,2935
43655,a_s9555,37058
43656,a_s9555,61578
43657,a_s9555,53154
43658,a_s9555,46850
43659,a_s9555,34938
43660,a_s9555,27467
43661,a_s9555,22112
43662,a_s9555,15957
43663,a_s9555,8872
43664,a_s9555,44382
43665,a_s9557,26592
43666,a_s9557,23824
43667,a_s9557,42531
43668,a_s9557,19259
43669,a_s9557,34614
43670,a_s9557,18292
43671,a_s9558,54926
43672,a_s9558,57566
43673,a_s9558,37730
43674,a_s9558,56453
43675,a_s9559,54926
